2020-12-04 09:57:05.747611||meta||agents||4
2020-12-04 09:57:05.747736||meta||treatnames||A (men's search)@|B (women's search)
2020-12-04 09:57:05.748158||meta||block_id start||0
2020-12-04 09:57:05.748184||meta||assignment||2@|1@|3@|0
2020-12-04 10:01:02.780732||error||visiting||google searchresults||1||0
2020-12-04 10:01:05.144328||error||visiting||google searchresults||3||1
2020-12-04 10:01:11.535773||treatment||visit page||https://www.target.com/s/womens+gold+belts||0||1
2020-12-04 10:01:18.640385||treatment||google search||beard shaving kit||1||0
2020-12-04 10:01:18.959499||error||visiting||google searchresults||1||0
2020-12-04 10:01:25.403140||treatment||google search||shampoo for women||3||1
2020-12-04 10:01:25.541798||error||visiting||google searchresults||3||1
2020-12-04 10:01:31.131819||treatment||visit page||https://www.amazon.com/Best-Mens-Shampoo/s?k=Best+Men%27s+Shampoo||2||0
2020-12-04 10:01:34.846747||treatment||visit page||https://www.google.com/search?source=hp&ei=EV3KX8eoDJattQbAz5-QAw&q=gold+belts&oq=gold+belts&gs_lcp=CgZwc3ktYWIQAzICCAAyAggAMgUIABDJAzICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6CwgAELEDEIMBEMkDOgUILhCxAzoFCAAQsQM6AgguOggILhDHARCvAVDtA1iEB2CPEGgAcAB4AIAB6weIAYYdkgEFNi0zLjGYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwiH9d6U2bTtAhWWVs0KHcDnBzIQ4dUDCAg&uact=5||0||1
2020-12-04 10:01:38.036836||treatment||visit page||https://www.google.com/search?source=hp&ei=Rl3KX77vOfSP9PwPu5ip2AQ&q=beard+shaving+kit&oq=beard+shaving+kit&gs_lcp=CgZwc3ktYWIQAzIFCAAQyQMyAggAMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yCAgAEBYQChAeUOMTWNIaYMAiaABwAHgAgAGdBYgB3Q-SAQkyLTEuMC4xLjKYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwi-qq-u2bTtAhX0B50JHTtMCksQ4dUDCAg&uact=5||1||0
2020-12-04 10:01:50.162535||error||visiting||google searchresults||1||0
2020-12-04 10:01:56.603947||error||visiting||google searchresults||0||1
2020-12-04 10:01:56.715990||treatment||visit page||https://gearmoose.com/best-shampoo-for-men/||2||0
2020-12-04 10:01:56.752581||treatment||visit page||https://www.google.com/search?source=hp&ei=Sl3KX6fvDMG7tQa8gp6IBA&q=shampoo+for+women&oq=shampoo+for+women&gs_lcp=CgZwc3ktYWIQAzIFCAAQyQMyAggAMgIIADICCAAyAggAUPcGWI4OYNAaaABwAHgAgAGECYgBzBqSAQk0LTEuMC4xLjKYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwinvPav2bTtAhXBXc0KHTyBB0EQ4dUDCAg&uact=5||3||1
2020-12-04 10:01:58.182327||error||visiting||google searchresults||1||0
2020-12-04 10:02:06.207583||error||visiting||google searchresults||1||0
2020-12-04 10:02:08.555833||treatment||google search||shampoo for women||0||1
2020-12-04 10:02:08.615612||error||visiting||google searchresults||0||1
2020-12-04 10:02:20.583501||treatment||google search||manly cocktails||1||0
2020-12-04 10:02:20.671121||error||visiting||google searchresults||1||0
2020-12-04 10:02:39.161760||treatment||visit page||https://www.forbes.com/sites/forbes-personal-shopper/2020/06/22/best-shampoo-for-men-by-hair-type/?sh=517d793f34b3||2||0
2020-12-04 10:02:44.095938||treatment||visit page||https://www.thecut.com/article/best-shampoos.html||0||1
2020-12-04 10:02:45.165335||treatment||visit page||https://www.google.com/search?source=hp&ei=hl3KX9jUF5u0tQbd3aSwDA&q=manly+cocktails&oq=manly+cocktails&gs_lcp=CgZwc3ktYWIQAzIFCAAQyQMyAggAMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHlDrEVi2GWCFIGgAcAB4AIAB8wSIAY4QkgEHMy0xLjAuM5gBAKABAaoBB2d3cy13aXo&sclient=psy-ab&ved=0ahUKEwjYr8_M2bTtAhUbWs0KHd0uCcYQ4dUDCAg&uact=5||1||0
2020-12-04 10:03:00.615183||error||visiting||google searchresults||3||1
2020-12-04 10:03:05.479223||error||visiting||google searchresults||1||0
2020-12-04 10:03:10.504975||treatment||visit page||https://www.esquire.com/style/grooming/g19504376/best-shampoos-men/||2||0
2020-12-04 10:03:13.775923||error||visiting||google searchresults||1||0
2020-12-04 10:03:17.140770||error||visiting||google searchresults||3||1
2020-12-04 10:03:21.911501||error||visiting||google searchresults||1||0
2020-12-04 10:03:23.231001||treatment||visit page||https://nymag.com/strategist/article/best-shampoos-dandruff-volumizing-thinning-dry.html||0||1
2020-12-04 10:03:26.328638||error||visiting||google searchresults||3||1
2020-12-04 10:03:29.918576||event||progress-marker||training-end||1||0
2020-12-04 10:03:35.241518||treatment||google search||beard shaving kit||2||0
2020-12-04 10:03:35.517616||error||visiting||google searchresults||2||0
2020-12-04 10:03:47.184850||treatment||google search||ladies's shaving kit||3||1
2020-12-04 10:03:47.478101||error||visiting||google searchresults||3||1
2020-12-04 10:04:04.585231||treatment||visit page||https://www.womenshealthmag.com/beauty/a19947497/best-shampoos-for-thinning-hair/||0||1
2020-12-04 10:04:09.664084||treatment||visit page||https://hellosubscription.com/best-womens-razor-shaving-subscriptions/||3||1
2020-12-04 10:04:14.410916||treatment||visit page||https://www.google.com/search?source=hp&ei=y13KX9upB9KP9PwPqd2J0AM&q=beard+shaving+kit&oq=beard+shaving+kit&gs_lcp=CgZwc3ktYWIQAzIFCAAQyQMyAggAMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yCAgAEBYQChAeUMMHWMkSYNQoaABwAHgAgAHdDIgBjieSAQk1LTEuMC4yLjGYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwibu7Lt2bTtAhXSB50JHaluAjoQ4dUDCAg&uact=5||2||0
2020-12-04 10:04:25.664952||error||visiting||google searchresults||2||0
2020-12-04 10:04:27.618375||treatment||visit page||https://www.google.com/search?source=hp&ei=fF3KX-n1KJa1tAagmpjABQ&q=shampoo+for+women&oq=shampoo+for+women&gs_lcp=CgZwc3ktYWIQAzIFCAAQyQMyAggAMgIIADICCAAyAggAUP4GWK4MYMwVaABwAHgAgAGNCIgByhmSAQkzLTEuNi0xLjKYAQCgAQGqAQdnd3Mtd2l6&sclient=psy-ab&ved=0ahUKEwjpo_7H2bTtAhWWGs0KHSANBlgQ4dUDCAg&uact=5||0||1
2020-12-04 10:04:33.734690||error||visiting||google searchresults||2||0
2020-12-04 10:04:37.271171||treatment||visit page||https://www.cnn.com/2020/06/26/cnn-underscored/best-razors-for-women/index.html||3||1
2020-12-04 10:04:41.751929||error||visiting||google searchresults||2||0
2020-12-04 10:04:44.712681||treatment||google search||ladies's shaving kit||0||1
2020-12-04 10:04:44.781426||error||visiting||google searchresults||0||1
2020-12-04 10:04:52.144339||treatment||google search||manly cocktails||2||0
2020-12-04 10:04:52.204046||error||visiting||google searchresults||2||0
2020-12-04 10:05:05.674307||treatment||visit page||https://www.cnn.com/2020/06/26/cnn-underscored/best-razors-for-women/index.html||0||1
2020-12-04 10:05:08.430749||treatment||visit page||https://nextluxury.com/food-travel/top-50-best-manly-drinks-for-men/||2||0
2020-12-04 10:05:19.451677||treatment||visit page||https://www.maggardrazors.com/product/beginners-double-edge-razor-kit-for-women-2-2/||3||1
2020-12-04 10:05:29.512361||treatment||visit page||https://hellosubscription.com/best-womens-razor-shaving-subscriptions/||0||1
2020-12-04 10:05:37.053083||treatment||visit page||https://www.schick.com/us/en/subscription-women||3||1
2020-12-04 10:05:37.181835||treatment||visit page||https://www.mankind.co.uk/blog/lifestyle-focus/top-5-manly-cocktails-you-must-try/||2||0
2020-12-04 10:05:46.533042||treatment||visit page||https://www.maggardrazors.com/product/beginners-double-edge-razor-kit-for-women-2-2/||0||1
2020-12-04 10:05:48.257424||error||visiting||google searchresults||2||0
2020-12-04 10:05:54.775052||treatment||google search||girly cocktails||3||1
2020-12-04 10:05:54.907993||error||visiting||google searchresults||3||1
2020-12-04 10:05:56.424842||error||visiting||google searchresults||2||0
2020-12-04 10:06:04.433431||event||progress-marker||training-end||2||0
2020-12-04 10:06:13.377483||treatment||visit page||https://www.schick.com/us/en/subscription-women||0||1
2020-12-04 10:06:21.050717||treatment||visit page||https://www.pinterest.com/pin/249949848046812696/||3||1
2020-12-04 10:06:27.037211||treatment||google search||girly cocktails||0||1
2020-12-04 10:06:27.073403||error||visiting||google searchresults||0||1
2020-12-04 10:06:50.400718||treatment||visit page||https://www.pinterest.com/craftymorning0/girly-cocktails/||3||1
2020-12-04 10:06:54.920747||treatment||visit page||https://www.pinterest.com/pin/249949848046812696/||0||1
2020-12-04 10:07:08.837378||treatment||visit page||https://www.thecoolist.com/best-girly-drinks/||3||1
2020-12-04 10:07:27.675283||treatment||visit page||https://cocktails.lovetoknow.com/about-cocktails/6-girly-bar-drinks-every-taste||3||1
2020-12-04 10:07:37.870789||event||progress-marker||training-end||3||1
2020-12-04 10:07:37.985128||treatment||visit page||https://www.pinterest.com/craftymorning0/girly-cocktails/||0||1
2020-12-04 10:07:53.392005||treatment||visit page||https://www.thecoolist.com/best-girly-drinks/||0||1
2020-12-04 10:08:11.831599||treatment||visit page||https://cocktails.lovetoknow.com/about-cocktails/6-girly-bar-drinks-every-taste||0||1
2020-12-04 10:08:21.978930||event||progress-marker||training-end||0||1
2020-12-04 10:08:22.915900||event||progress-marker||measurement-start||3||1
2020-12-04 10:08:24.576023||event||progress-marker||measurement-start||2||0
2020-12-04 10:08:25.197716||event||progress-marker||measurement-start||1||0
2020-12-04 10:08:26.987251||event||progress-marker||measurement-start||0||1
2020-12-04 10:08:45.291984||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|The 50 Most Popular Cocktails in the World (UPDATED 2020 ...@|vinepair.com@|Nov 7, 2017 — The 50 Most Popular Cocktails in the World in 2020. Blood & Sand. Sidecar. Vodka Martini. Americano. Mai Tai. Tommy's Margarita. Gimlet. Margarita.
Your Wine Might Have More ... · Negroni · Sidecar · Blood and Sand||3||1
2020-12-04 10:08:45.687937||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|24 Classic Cocktails Everyone Should Know - Easy Cocktail ...@|www.goodhousekeeping.com@|24 Totally Delicious Classic Cocktails to Make at Home. Use this handy guide for making classic cocktails, from Daiquiris to Old-Fashioneds and more. By ...||3||1
2020-12-04 10:08:46.109691||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|21 Most Popular Bar Drinks Ever - Classic Cocktails You ...@|www.townandcountrymag.com@|Jun 24, 2020 — Barflies have been sipping classic cocktails for decades because they're timeless. Here are the most popular drinks to order at a bar.||3||1
2020-12-04 10:08:46.626631||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|Cocktail Recipes - Liquor.com@|www.liquor.com@|Discover your new favorite cocktail recipe or learn how to make a classic drink—like the Old Fashioned, mojito, or White Russian—right at home.||3||1
2020-12-04 10:08:47.155571||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|A to Z Cocktail Recipe Collection - The Spruce Eats@|www.thespruceeats.com@|You know it begins with a "B," but what was it? From black or blue drinks to famous classic cocktails, this is a fun collection of drinks. Bacardi Cocktail (rum); Batida ...||3||1
2020-12-04 10:08:47.373369||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|List of cocktails - Wikipedia@|en.wikipedia.org@|A cocktail is a mixed drink typically made with a distilled liquor as its base ingredient that is then mixed with other ingredients or garnishments. Sweetened ...||3||1
2020-12-04 10:08:47.691728||measurement||ad||2020-12-04 10:08:28.637194@|search - cocktails@|Cocktail Recipes, Spirits & Easy Mixed Drinks - Bars & Tips ...@|www.foodandwine.com@|Many of the most amazing cocktails are inspired by classic drinks, the essential canon for any modern mixologist. From a whiskey Old-Fashioned to a margarita ...||3||1
2020-12-04 10:08:48.832289||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|The 50 Most Popular Cocktails in the World (UPDATED 2020 ...@|vinepair.com@|Nov 7, 2017 — The 50 Most Popular Cocktails in the World in 2020. Blood & Sand. Sidecar. Vodka Martini. Americano. Mai Tai. Tommy's Margarita. Gimlet. Margarita.
Your Wine Might Have More ... · Negroni · Sidecar · Blood and Sand||2||0
2020-12-04 10:08:49.175307||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|24 Classic Cocktails Everyone Should Know - Easy Cocktail ...@|www.goodhousekeeping.com@|24 Totally Delicious Classic Cocktails to Make at Home. Use this handy guide for making classic cocktails, from Daiquiris to Old-Fashioneds and more. By ...||2||0
2020-12-04 10:08:49.545776||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|21 Most Popular Bar Drinks Ever - Classic Cocktails You ...@|www.townandcountrymag.com@|Jun 24, 2020 — Barflies have been sipping classic cocktails for decades because they're timeless. Here are the most popular drinks to order at a bar.||2||0
2020-12-04 10:08:49.888312||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|Cocktail Recipes - Liquor.com@|www.liquor.com@|Discover your new favorite cocktail recipe or learn how to make a classic drink—like the Old Fashioned, mojito, or White Russian—right at home.||2||0
2020-12-04 10:08:50.171202||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|Cocktail Recipes | Serious Eats@|www.seriouseats.com@|Cocktail Recipes. Martinis, mojitos, margaritas, and oh-so-much more: our favorite tried-and-true drink recipes for every variety ...||2||0
2020-12-04 10:08:50.570591||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|List of cocktails - Wikipedia@|en.wikipedia.org@|A cocktail is a mixed drink typically made with a distilled liquor as its base ingredient that is then mixed with other ingredients or garnishments. Sweetened ...||2||0
2020-12-04 10:08:50.839605||measurement||ad||2020-12-04 10:08:31.057461@|search - cocktails@|Cocktail Recipes, Spirits & Easy Mixed Drinks - Bars & Tips ...@|www.foodandwine.com@|Many of the most amazing cocktails are inspired by classic drinks, the essential canon for any modern mixologist. From a whiskey Old-Fashioned to a margarita ...||2||0
2020-12-04 10:08:56.216143||measurement||ad||2020-12-04 10:08:31.057461@|ad - cocktails@|Ads@|Cocktails at Amazon® - Amazon Official Site@|Ad·; www.amazon.com/; Buy Cocktails at Amazon. Fast Free Delivery on Qualified Orders.; Rating for amazon.com: 4.5 - On-time delivery: 94%+; Shop Holiday Gift Guides · Deals on Amazon Devices · Amazon Prime Benefits||2||0
2020-12-04 10:08:57.545389||measurement||ad||2020-12-04 10:08:34.498098@|search - belts@|Cute Belts for Women | Tillys@|www.tillys.com@|Make your outfit go from good to great with a belt! Shop Tillys for the best selection of women's belts: faux leather & suede, western, braided & more.||0||1
2020-12-04 10:08:58.166315||measurement||ad||2020-12-04 10:08:34.498098@|search - belts@|Women's belts | Leather, waist & elastic belts | ASOS@|www.asos.com@|Express your personality and dial up your outfit with a bold, printed strap or a standout chain belt from My Accessories. Our classic leather belts make great ...
Women's belts | Leather, waist ... · ASOS DESIGN square buckle ...||0||1
2020-12-04 10:08:58.705047||measurement||ad||2020-12-04 10:08:34.498098@|search - belts@|Men's Belts | Duluth Trading Company@|www.duluthtrading.com@|19 Results — Keep your pants on! Our leather belt and men's belt selection will do the trick. Shop now.
